rid,Q56,Q57,Q58,Q59,Q60,Q61,Q62,Q63,Q1,Q2,Q3,Q4,Q64
49645042-1137-4a7a-ad29-19e317a125fb,49,0.0,United States of America,Maryland,United States of America,Maryland,Support/Back-end Developer/Front-end Developer/One-person shop,Always,1,,,,49645042-1137-4a7a-ad29-19e317a125fb
3548c807-f5e5-41e1-ae6b-3a92f1b3ac10,39,1.0,United States of America,New York,United States of America,New York,Front-end Developer,Sometimes,0,More than 1000,0.0,1.0,3548c807-f5e5-41e1-ae6b-3a92f1b3ac10
31201b37-e9a5-4f2d-9d6d-db391daf6e06,42,1.0,China,,China,,Supervisor/Team Lead,Sometimes,1,,,,31201b37-e9a5-4f2d-9d6d-db391daf6e06
81190795-c539-4fd2-9040-69a3e55a43c9,28,1.0,United States of America,New York,United States of America,New York,Front-end Developer,Sometimes,0,500-1000,1.0,,81190795-c539-4fd2-9040-69a3e55a43c9
a1e67200-bd26-4232-b1f1-bf3c3a3e3def,33,1.0,United States of America,Texas,United States of America,Texas,Executive Leadership,Always,1,,,,a1e67200-bd26-4232-b1f1-bf3c3a3e3def
cafac958-c316-47eb-93bf-fabc45022836,30,0.0,United Kingdom,,United Kingdom,,Executive Leadership,Sometimes,1,,,,cafac958-c316-47eb-93bf-fabc45022836
92a765f5-3a30-409a-b361-db9bca0e7f14,70,1.0,United States of America,California,United States of America,California,Dev Evangelist/Advocate/Back-end Developer,Always,0,26-100,1.0,,92a765f5-3a30-409a-b361-db9bca0e7f14
3188dde0-cc54-436a-b6e3-3a27aacdbd90,25,1.0,Germany,,Germany,,Back-end Developer,Sometimes,0,6-25,1.0,,3188dde0-cc54-436a-b6e3-3a27aacdbd90
aabf70e1-ec55-4b57-863c-09697b77ae33,45,1.0,United Kingdom,,United Kingdom,,Back-end Developer,Sometimes,0,26-100,1.0,,aabf70e1-ec55-4b57-863c-09697b77ae33
4c31740b-e921-484b-a051-1563c3d42e8e,63,0.0,United States of America,North Carolina,United States of America,North Carolina,Back-end Developer,Never,0,More than 1000,0.0,1.0,4c31740b-e921-484b-a051-1563c3d42e8e
aadb7034-fdea-4e72-9a88-0d47e9a7f92f,40,1.0,United States of America,Colorado,United States of America,Colorado,Back-end Developer/Front-end Developer,Always,0,26-100,1.0,,aadb7034-fdea-4e72-9a88-0d47e9a7f92f
9b477544-0e1a-4bc6-b00e-c6881cecf5f0,39,1.0,United States of America,Florida,United States of America,Florida,Back-end Developer,Sometimes,0,26-100,1.0,,9b477544-0e1a-4bc6-b00e-c6881cecf5f0
1fc2283c-4253-4c5e-8483-3a0919fc0b87,31,0.0,United States of America,Oregon,United States of America,Wisconsin,Front-end Developer/Designer,Always,0,6-25,1.0,,1fc2283c-4253-4c5e-8483-3a0919fc0b87
9d750e4f-50a7-427a-b87a-8f7a95e4777f,34,1.0,United States of America,California,United States of America,California,Back-end Developer,Never,0,26-100,1.0,,9d750e4f-50a7-427a-b87a-8f7a95e4777f
093a3786-3fe2-4e1a-898e-4dc2611a8b7c,44,1.0,United Kingdom,,United Kingdom,,One-person shop,Sometimes,1,,,,093a3786-3fe2-4e1a-898e-4dc2611a8b7c
ceab86bd-1757-4ac5-affa-e4af4303f1de,45,1.0,Ireland,,Ireland,,Back-end Developer,Always,0,500-1000,1.0,,ceab86bd-1757-4ac5-affa-e4af4303f1de
6cd4f933-d328-41d7-8a76-8da1ffcf9f70,43,1.0,United States of America,Alabama,United States of America,Alabama,Executive Leadership,Sometimes,0,100-500,0.0,1.0,6cd4f933-d328-41d7-8a76-8da1ffcf9f70
6662789f-ea39-48bc-9401-d6a3731bdf01,29,1.0,United States of America,Tennessee,United States of America,Tennessee,Back-end Developer/Supervisor/Team Lead,Always,0,26-100,1.0,,6662789f-ea39-48bc-9401-d6a3731bdf01
f0f1b817-cf0f-4fe5-ad64-4131914db805,27,0.5,United States of America,Texas,United States of America,Texas,Dev Evangelist/Advocate,Always,0,100-500,1.0,,f0f1b817-cf0f-4fe5-ad64-4131914db805
ad3b92a6-7d1a-44bf-bd34-f4336826ec30,37,1.0,United States of America,New Mexico,United States of America,New Mexico,Supervisor/Team Lead/Back-end Developer/Front-end Developer,Always,0,100-500,1.0,,ad3b92a6-7d1a-44bf-bd34-f4336826ec30
23a4de34-da19-4000-92d8-a0143f8c2851,41,0.5,United States of America,Wisconsin,United States of America,Wisconsin,Front-end Developer/Designer,Always,0,100-500,1.0,,23a4de34-da19-4000-92d8-a0143f8c2851
2d910659-53c8-447b-be53-94b9244d93de,30,0.0,United States of America,California,United States of America,California,Front-end Developer,Sometimes,0,26-100,1.0,,2d910659-53c8-447b-be53-94b9244d93de
8a7fb504-d38f-4470-bf5e-0743d1e6acfe,28,1.0,United States of America,Maryland,United States of America,Maryland,Supervisor/Team Lead,Sometimes,0,26-100,1.0,,8a7fb504-d38f-4470-bf5e-0743d1e6acfe
db47e725-7d59-421d-a078-edf9f34b8685,28,1.0,United States of America,Oregon,United States of America,Oregon,Back-end Developer,Sometimes,0,More than 1000,1.0,,db47e725-7d59-421d-a078-edf9f34b8685
70c9e490-e689-4bad-9996-07a288369f8d,39,1.0,Switzerland,,Switzerland,,One-person shop,Sometimes,1,,,,70c9e490-e689-4bad-9996-07a288369f8d
81f0bd4d-a082-485f-9545-da2102180b3a,22,1.0,United Kingdom,,United Kingdom,,Back-end Developer,Sometimes,0,6-25,1.0,,81f0bd4d-a082-485f-9545-da2102180b3a
36b443e5-dfd1-44d9-8aba-56507ed5e103,31,1.0,United States of America,Massachusetts,United States of America,Massachusetts,Supervisor/Team Lead,Sometimes,0,26-100,1.0,,36b443e5-dfd1-44d9-8aba-56507ed5e103
b1d4b98d-d79b-45bd-b70d-6804852f2847,29,1.0,United Kingdom,,United Kingdom,,Back-end Developer,Never,0,26-100,1.0,,b1d4b98d-d79b-45bd-b70d-6804852f2847
e01c7c20-7503-45bd-9828-175cb38d5a7f,33,1.0,Israel,,Israel,,Supervisor/Team Lead/Back-end Developer,Never,0,100-500,1.0,,e01c7c20-7503-45bd-9828-175cb38d5a7f
ae55eb22-bf57-445a-8f81-3085f4e4bb1d,37,1.0,Germany,,Germany,,Back-end Developer/Dev Evangelist/Advocate/Supervisor/Team Lead,Sometimes,0,100-500,1.0,,ae55eb22-bf57-445a-8f81-3085f4e4bb1d
ff50c959-ae43-4f7b-b685-2c09dfd36574,42,1.0,United States of America,Texas,United States of America,Texas,Back-end Developer,Always,0,100-500,1.0,,ff50c959-ae43-4f7b-b685-2c09dfd36574
b82eea2a-cba2-4007-ae18-5625af4b1f88,31,1.0,United Kingdom,,United Kingdom,,Other,Never,0,6-25,1.0,,b82eea2a-cba2-4007-ae18-5625af4b1f88
d0414823-ba9c-4d44-a84a-498d5be9ac45,34,1.0,United States of America,Oregon,United States of America,Oregon,Other/One-person shop/Designer/Front-end Developer,Always,1,,,,d0414823-ba9c-4d44-a84a-498d5be9ac45
c844dd09-ddc6-4be4-8573-248725058400,49,0.0,United States of America,Maryland,United States of America,Maryland,Support/Back-end Developer/Front-end Developer/One-person shop,Always,1,,,,c844dd09-ddc6-4be4-8573-248725058400
c6e32f3c-8216-4c11-aef2-89c1aa511377,29,1.0,Canada,,Canada,,Back-end Developer/Front-end Developer,Never,0,26-100,1.0,,c6e32f3c-8216-4c11-aef2-89c1aa511377
1cf01eef-8be3-46b5-9b02-84395547eaca,40,0.5,United States of America,Iowa,United States of America,Iowa,Back-end Developer,Sometimes,0,More than 1000,1.0,,1cf01eef-8be3-46b5-9b02-84395547eaca
f288dbf2-2ce1-4c39-9f56-1b89b2b2fd29,46,0.0,Netherlands,,Netherlands,,Executive Leadership,Sometimes,0,26-100,1.0,,f288dbf2-2ce1-4c39-9f56-1b89b2b2fd29
8f4bda91-cbb9-4eba-8a27-9f07b26ea870,31,0.0,United States of America,Minnesota,United States of America,Minnesota,One-person shop/Designer/Sales/Support/Supervisor/Team Lead,Always,1,,,,8f4bda91-cbb9-4eba-8a27-9f07b26ea870
7d3c7d1b-b4fc-4631-a4c7-e3a706642c56,43,1.0,Denmark,,Denmark,,Back-end Developer,Sometimes,0,100-500,0.0,1.0,7d3c7d1b-b4fc-4631-a4c7-e3a706642c56
91283fd1-b491-4a9b-86b5-096550313741,45,1.0,Germany,,Germany,,Back-end Developer/Front-end Developer/One-person shop,Sometimes,1,,,,91283fd1-b491-4a9b-86b5-096550313741
fac14811-5ac6-4bae-a84b-c402e1291cdf,32,1.0,United Kingdom,,United Kingdom,,DevOps/SysAdmin/Support/Back-end Developer/One-person shop/Front-end Developer,Sometimes,0,6-25,1.0,,fac14811-5ac6-4bae-a84b-c402e1291cdf
577d0847-6b4f-46e2-8660-139773ab5c0e,38,1.0,United States of America,Wisconsin,United States of America,Wisconsin,Back-end Developer,Sometimes,1,,,,577d0847-6b4f-46e2-8660-139773ab5c0e
3a74afbf-917b-42ac-bf00-9319e4e35f39,40,1.0,Netherlands,,Netherlands,,Executive Leadership,Sometimes,0,More than 1000,1.0,,3a74afbf-917b-42ac-bf00-9319e4e35f39
a05b8625-8162-455d-9f48-04646a19d8f6,38,1.0,Germany,,Germany,,DevOps/SysAdmin,Never,0,26-100,0.0,1.0,a05b8625-8162-455d-9f48-04646a19d8f6
1aec92f6-c5f8-4eaa-92fa-5e9af3852dda,32,1.0,United Kingdom,,United Kingdom,,Back-end Developer,Never,0,100-500,1.0,,1aec92f6-c5f8-4eaa-92fa-5e9af3852dda
58b97a38-9c3a-4c96-a4a4-2f46b398c69e,37,1.0,Mexico,,Mexico,,DevOps/SysAdmin/Support,Sometimes,0,More than 1000,0.0,1.0,58b97a38-9c3a-4c96-a4a4-2f46b398c69e
340c59b4-f0c5-459e-ab85-e73bc9dee968,24,1.0,Sweden,,Sweden,,Support/Sales/Back-end Developer/Front-end Developer/Designer/One-person shop,Sometimes,1,,,,340c59b4-f0c5-459e-ab85-e73bc9dee968
700b3813-9c25-468f-8f80-4be92c5f4b35,25,0.0,United States of America,Ohio,United States of America,Ohio,One-person shop/Designer,Always,1,,,,700b3813-9c25-468f-8f80-4be92c5f4b35
3e230ab3-2dbd-443e-b55a-03daf291fa4c,24,1.0,United States of America,Minnesota,United States of America,Minnesota,Dev Evangelist/Advocate/DevOps/SysAdmin/Designer/Front-end Developer/Back-end Developer,Sometimes,0,6-25,1.0,,3e230ab3-2dbd-443e-b55a-03daf291fa4c
7b63c34d-3e00-4b45-9f04-0ad6f2f4f9af,34,0.0,United States of America,Ohio,United States of America,Ohio,Other,Sometimes,0,More than 1000,0.0,0.0,7b63c34d-3e00-4b45-9f04-0ad6f2f4f9af
36500912-ffe8-4b55-a765-53630bf313bd,55,1.0,United States of America,Pennsylvania,United States of America,Pennsylvania,One-person shop,Always,1,,,,36500912-ffe8-4b55-a765-53630bf313bd
88987857-55b9-4abd-b0e5-6188f5bc5ae4,32,1.0,United States of America,Minnesota,United States of America,Minnesota,DevOps/SysAdmin/Back-end Developer/Front-end Developer/Designer,Sometimes,0,100-500,0.0,1.0,88987857-55b9-4abd-b0e5-6188f5bc5ae4
5f98bf4e-5f54-4d97-8770-c230b553e4af,29,1.0,Romania,,Romania,,Front-end Developer/Back-end Developer,Never,0,1-5,1.0,,5f98bf4e-5f54-4d97-8770-c230b553e4af
019d53df-d517-4955-8546-c09fa1c3f985,20,1.0,United States of America,Massachusetts,United States of America,Massachusetts,Other/DevOps/SysAdmin/Back-end Developer,Sometimes,0,More than 1000,1.0,,019d53df-d517-4955-8546-c09fa1c3f985
63de55d7-c9d1-42b6-a6aa-f4efbd17bba3,41,1.0,United States of America,Utah,United States of America,Utah,Supervisor/Team Lead,Sometimes,0,More than 1000,0.0,1.0,63de55d7-c9d1-42b6-a6aa-f4efbd17bba3
55727215-e33f-4469-8c54-f182a78267e1,33,0.0,United States of America,California,United States of America,California,Dev Evangelist/Advocate,Sometimes,0,6-25,1.0,,55727215-e33f-4469-8c54-f182a78267e1
b42f5f8a-ce2c-4940-bbf0-8c791e6b15ef,25,1.0,United States of America,California,United States of America,California,Back-end Developer/DevOps/SysAdmin,Sometimes,0,26-100,1.0,,b42f5f8a-ce2c-4940-bbf0-8c791e6b15ef
b3a7b927-42c8-47f7-b1cc-f28dab9c6575,29,1.0,United Kingdom,,United Kingdom,,Supervisor/Team Lead,Sometimes,1,,,,b3a7b927-42c8-47f7-b1cc-f28dab9c6575
9e395a4f-4063-48fb-a8f3-715fb052a012,24,0.5,United States of America,California,United States of America,California,DevOps/SysAdmin/Support/Back-end Developer/Front-end Developer,Sometimes,0,More than 1000,1.0,,9e395a4f-4063-48fb-a8f3-715fb052a012
adadc966-b187-4ce1-a49f-3acbec9340bf,39,1.0,United States of America,Colorado,United States of America,Colorado,Back-end Developer,Sometimes,0,100-500,1.0,,adadc966-b187-4ce1-a49f-3acbec9340bf
2dde07bd-ec5b-4c63-9f67-7b9941e4ed5b,39,1.0,United Kingdom,,United Kingdom,,Executive Leadership,Sometimes,0,500-1000,0.0,1.0,2dde07bd-ec5b-4c63-9f67-7b9941e4ed5b
7116b37c-f203-4f56-8a20-5d515fa05eaa,44,1.0,United Kingdom,,United Kingdom,,One-person shop,Sometimes,1,,,,7116b37c-f203-4f56-8a20-5d515fa05eaa
fc14ffbd-88de-42dd-b843-0630a5daaac9,30,0.0,Netherlands,,Netherlands,,Other/Dev Evangelist/Advocate,Sometimes,1,,,,fc14ffbd-88de-42dd-b843-0630a5daaac9
f87fa71f-56be-450a-975b-79d293df02ff,31,1.0,Denmark,,Denmark,,Back-end Developer,Sometimes,0,6-25,1.0,,f87fa71f-56be-450a-975b-79d293df02ff
390893ab-14ef-4acf-9cb4-ec959b812cbf,37,1.0,United Kingdom,,United Kingdom,,Supervisor/Team Lead/Back-end Developer/One-person shop,Always,0,1-5,1.0,,390893ab-14ef-4acf-9cb4-ec959b812cbf
b00a5272-6c0c-4924-8ada-2eec5965b6ce,42,1.0,United Kingdom,,United Kingdom,,DevOps/SysAdmin,Sometimes,0,6-25,1.0,,b00a5272-6c0c-4924-8ada-2eec5965b6ce
a7ceb39a-7f6c-4eeb-899d-1ac99fcc5b87,35,1.0,Canada,,Canada,,Back-end Developer,Always,1,,,,a7ceb39a-7f6c-4eeb-899d-1ac99fcc5b87
4e119e3e-7071-4e6d-8073-6683e8d19535,30,1.0,United States of America,North Carolina,United States of America,North Carolina,Back-end Developer/Front-end Developer,Never,0,26-100,0.0,1.0,4e119e3e-7071-4e6d-8073-6683e8d19535
f558aecc-6a8e-4931-983d-4cb10bb29667,30,1.0,Canada,,Canada,,Front-end Developer,Always,0,More than 1000,1.0,,f558aecc-6a8e-4931-983d-4cb10bb29667
af964f22-2baf-421d-aef3-f7c38ad737b8,33,1.0,United States of America,Illinois,United States of America,Illinois,Dev Evangelist/Advocate/DevOps/SysAdmin/Back-end Developer,Sometimes,0,26-100,1.0,,af964f22-2baf-421d-aef3-f7c38ad737b8
2cc295f7-7704-42a1-9e78-110f677b12e7,31,1.0,United States of America,Illinois,United States of America,Illinois,Other,Never,0,More than 1000,0.0,1.0,2cc295f7-7704-42a1-9e78-110f677b12e7
8f23ae0f-d49e-49f1-b9e2-f59ebd0c23b8,39,0.0,United States of America,Ohio,United States of America,Ohio,Supervisor/Team Lead/Front-end Developer/Designer,Sometimes,0,More than 1000,0.0,1.0,8f23ae0f-d49e-49f1-b9e2-f59ebd0c23b8
1c87a6ad-366c-4798-8d7d-1de1a2752f9c,27,1.0,Germany,,Germany,,Back-end Developer,Never,0,26-100,0.0,1.0,1c87a6ad-366c-4798-8d7d-1de1a2752f9c
e269a270-739a-41e3-9e05-5f044c106c49,34,1.0,United Kingdom,,United Kingdom,,Front-end Developer/Back-end Developer/DevOps/SysAdmin/Supervisor/Team Lead,Sometimes,1,,,,e269a270-739a-41e3-9e05-5f044c106c49
b0948882-6150-4597-b9f9-2fc9d59229b5,31,1.0,United States of America,Florida,United States of America,Florida,Support/Front-end Developer/Back-end Developer,Sometimes,0,6-25,1.0,,b0948882-6150-4597-b9f9-2fc9d59229b5
97faa21b-b68d-48fc-b03d-f94b962b7167,30,0.0,United States of America,Michigan,United States of America,California,Other/Supervisor/Team Lead,Always,0,More than 1000,1.0,,97faa21b-b68d-48fc-b03d-f94b962b7167
d6d821ff-05d2-4c42-aeb6-6b7e51a5c99f,34,1.0,United States of America,Ohio,United States of America,Illinois,Back-end Developer,Sometimes,0,26-100,1.0,,d6d821ff-05d2-4c42-aeb6-6b7e51a5c99f
c5d30985-e2ef-42d6-9008-fdcc0f59bf17,20,0.0,Canada,,Canada,,Back-end Developer,Never,0,6-25,1.0,,c5d30985-e2ef-42d6-9008-fdcc0f59bf17
18340415-f482-44d0-97f7-28397b9238a8,39,1.0,United States of America,Wisconsin,United States of America,Wisconsin,One-person shop,Never,1,,,,18340415-f482-44d0-97f7-28397b9238a8
8b06854c-2443-40d9-a0a6-424cc1cddbb4,50,0.0,United States of America,Utah,United States of America,Utah,Other,Sometimes,0,More than 1000,1.0,,8b06854c-2443-40d9-a0a6-424cc1cddbb4
823d1e72-8bee-426b-be83-e38e7c0aed1d,22,1.0,United States of America,California,United States of America,California,Sales,Never,0,1-5,0.0,0.0,823d1e72-8bee-426b-be83-e38e7c0aed1d
0b749d0f-d0c7-46fe-92a6-dbed3f397b46,41,1.0,Spain,,Spain,,Executive Leadership,Sometimes,0,100-500,1.0,,0b749d0f-d0c7-46fe-92a6-dbed3f397b46
5996b0d0-cf6c-4657-88ea-4a9080d6762d,37,1.0,Germany,,Germany,,DevOps/SysAdmin,Sometimes,0,26-100,1.0,,5996b0d0-cf6c-4657-88ea-4a9080d6762d
29814734-c177-42a0-ab8c-5596d29c4679,32,1.0,United States of America,Texas,United States of America,Texas,Back-end Developer,Sometimes,0,100-500,1.0,,29814734-c177-42a0-ab8c-5596d29c4679
3636b7e3-5b8d-457f-9821-5dd0c49b4f0f,26,1.0,Austria,,Austria,,Designer/Front-end Developer,Always,1,,,,3636b7e3-5b8d-457f-9821-5dd0c49b4f0f
910faa23-6175-46bb-ba94-2c1fe4695797,38,1.0,Netherlands,,Netherlands,,Back-end Developer,Never,0,6-25,1.0,,910faa23-6175-46bb-ba94-2c1fe4695797
23ea4bba-ae53-459a-9bea-8f7a67e63fb7,21,1.0,United Kingdom,,United Kingdom,,Executive Leadership/Supervisor/Team Lead/Dev Evangelist/Advocate/Back-end Developer,Always,1,,,,23ea4bba-ae53-459a-9bea-8f7a67e63fb7
5b44465a-4b5a-4f5e-86c6-ee197dddfcf0,27,1.0,United States of America,Colorado,United States of America,Colorado,Front-end Developer,Sometimes,0,6-25,1.0,,5b44465a-4b5a-4f5e-86c6-ee197dddfcf0
791f63cc-aa71-4ed0-b03c-e761bc96bf78,37,0.0,United States of America,Louisiana,United States of America,Louisiana,Support,Sometimes,0,1-5,0.0,1.0,791f63cc-aa71-4ed0-b03c-e761bc96bf78
0a1d5d3f-f3b8-4078-ad03-d2236c88cc4e,45,1.0,United Kingdom,,United Kingdom,,Other,Always,1,,,,0a1d5d3f-f3b8-4078-ad03-d2236c88cc4e
49b8c7b5-319f-4d8a-84e9-0620973e6e8f,26,1.0,United States of America,New York,United States of America,New York,One-person shop/Designer/Sales/Executive Leadership,Sometimes,1,,,,49b8c7b5-319f-4d8a-84e9-0620973e6e8f
f97c1ba1-4d26-48cb-9cbc-1c773123e07c,30,0.0,United States of America,New York,United States of America,New York,Back-end Developer,Sometimes,0,6-25,0.0,1.0,f97c1ba1-4d26-48cb-9cbc-1c773123e07c
64c2a1f5-5ced-41a3-8a4d-176bceaefe9b,21,1.0,United States of America,Tennessee,United States of America,Tennessee,Other,Sometimes,0,More than 1000,1.0,,64c2a1f5-5ced-41a3-8a4d-176bceaefe9b
77a698cc-988c-4efb-9594-32f5521ff31d,21,1.0,United States of America,Massachusetts,United States of America,New York,Other,Sometimes,0,More than 1000,0.0,1.0,77a698cc-988c-4efb-9594-32f5521ff31d
9a345083-052e-43d6-889a-9a1262ebe89d,29,1.0,Germany,,Germany,,DevOps/SysAdmin/Back-end Developer/Front-end Developer/One-person shop,Sometimes,1,,,,9a345083-052e-43d6-889a-9a1262ebe89d
dffb8a7f-3602-4377-ba99-4fb640c4486d,46,1.0,United States of America,Missouri,United States of America,Missouri,DevOps/SysAdmin,Sometimes,0,More than 1000,0.0,1.0,dffb8a7f-3602-4377-ba99-4fb640c4486d
55ae140a-0c11-4770-97c4-014f83d79fa5,28,1.0,United States of America,California,United States of America,California,Supervisor/Team Lead/DevOps/SysAdmin/Back-end Developer,Sometimes,0,500-1000,1.0,,55ae140a-0c11-4770-97c4-014f83d79fa5
5d2fa54c-b355-45d7-85f6-9cef28f1a189,26,0.5,United States of America,Pennsylvania,United States of America,Pennsylvania,Support/Back-end Developer/Front-end Developer/Designer,Never,0,100-500,0.0,1.0,5d2fa54c-b355-45d7-85f6-9cef28f1a189
a544d663-4e85-4efe-9720-e767b2896b1f,37,0.0,United States of America,Connecticut,United States of America,Connecticut,Supervisor/Team Lead/Support/One-person shop/Designer/Front-end Developer/Sales,Always,1,,,,a544d663-4e85-4efe-9720-e767b2896b1f
55d405ad-286b-4da6-8239-c96f4f13301b,44,1.0,United States of America,Ohio,United States of America,Ohio,Support,Sometimes,0,More than 1000,1.0,,55d405ad-286b-4da6-8239-c96f4f13301b
f5ed8025-3ed9-481c-a86a-8010f1f53969,45,0.0,United States of America,California,United States of America,California,One-person shop/Designer/Support,Always,1,,,,f5ed8025-3ed9-481c-a86a-8010f1f53969
43916f82-50f9-472a-a940-7b4055ba271c,35,0.0,United States of America,Massachusetts,United States of America,Massachusetts,Front-end Developer,Always,0,1-5,1.0,,43916f82-50f9-472a-a940-7b4055ba271c
ce2d28b5-7d10-433d-b0a3-0c9be2f488e6,39,1.0,United States of America,Michigan,United States of America,Michigan,Back-end Developer,Never,0,26-100,1.0,,ce2d28b5-7d10-433d-b0a3-0c9be2f488e6
2f719731-c34a-46a7-9ae8-a68e650c50d2,37,0.0,United States of America,Connecticut,United States of America,Connecticut,Back-end Developer,Sometimes,0,More than 1000,0.0,1.0,2f719731-c34a-46a7-9ae8-a68e650c50d2
89a3eaa2-b328-44c9-8820-ce44f1f39881,35,1.0,United States of America,Florida,United States of America,Florida,Dev Evangelist/Advocate/DevOps/SysAdmin/Support/Back-end Developer/Front-end Developer/One-person shop,Sometimes,0,100-500,0.0,1.0,89a3eaa2-b328-44c9-8820-ce44f1f39881
490f7dc5-d579-495d-9de4-62c3d4a73bff,29,0.0,United States of America,New York,United States of America,New York,Supervisor/Team Lead,Never,0,More than 1000,1.0,,490f7dc5-d579-495d-9de4-62c3d4a73bff
5e99bbc0-64bc-4aa6-bd93-dea7ea96e963,49,0.0,United States of America,California,United States of America,California,Other,Never,1,,,,5e99bbc0-64bc-4aa6-bd93-dea7ea96e963
3e299d59-7f21-4dca-b6ae-b44c067ef180,21,1.0,United States of America,Virginia,United States of America,Virginia,Back-end Developer/Front-end Developer,Sometimes,0,26-100,1.0,,3e299d59-7f21-4dca-b6ae-b44c067ef180
fbd9ce97-9ecb-4241-89f9-83e43890c3fe,26,0.0,United States of America,Michigan,United States of America,Michigan,Supervisor/Team Lead/Back-end Developer/Front-end Developer,Sometimes,0,26-100,1.0,,fbd9ce97-9ecb-4241-89f9-83e43890c3fe
8ba1c8f8-3dfb-48fd-866b-17757e098844,35,1.0,Germany,,Germany,,Supervisor/Team Lead,Never,0,100-500,1.0,,8ba1c8f8-3dfb-48fd-866b-17757e098844
49723f43-7f2d-4cea-a21b-233c4e27494a,56,1.0,United States of America,Missouri,United States of America,Missouri,Supervisor/Team Lead/DevOps/SysAdmin/Back-end Developer,Sometimes,0,100-500,0.0,1.0,49723f43-7f2d-4cea-a21b-233c4e27494a
